id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1822470896503628063","2024-08-11 11:11:36 +08:00","If you lack discipline, remember this:\n\nStep by step, brick by brick. Just keep going. \n\nNothing good comes easily, and good things take time. https://t.co/FRMnQRWLOZ","[{""type"":""photo"",""url"":""https://t.co/FRMnQRWLOZ"",""thumbnail"":""https://pbs.twimg.com/media/GUq2EKmXgAATJ1m?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GUq2EKmXgAATJ1m?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",490,85,166,3,13,73696,false,false,false,"https://twitter.com/FluentInFinance/status/1822470896503628063"
"1861599584788656469","2024-11-27 10:35:02 +08:00","The Roth IRA limit is $7,000 in 2024.\n\nThat's only $135 a week.\n\nIf you invest $135 a week into S&P 500 index funds for 30 years, you'll only spend $210,000 of your own money.\n\nBut at retirement, you should have $1,300,000.\n\nThis is the power of time and compound interest.\n\nIt will make you a tax-free millionaire.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",783,104,404,3,17,83668,false,false,false,"https://twitter.com/FluentInFinance/status/1861599584788656469"
"1861647119351714191","2024-11-27 13:43:55 +08:00","I can't stress this enough. https://t.co/FX8GL0WIBz","[{""type"":""photo"",""url"":""https://t.co/FX8GL0WIBz"",""thumbnail"":""https://pbs.twimg.com/media/GdXmMGSXYAASc_-?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GdXmMGSXYAASc_-?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1372,161,185,10,15,80181,false,false,false,"https://twitter.com/FluentInFinance/status/1861647119351714191"
"1861886850689884532","2024-11-28 05:36:32 +08:00","The average person pays 6.2% of their lifetime salary into Social Security.\n\nAnd the max you can pay into it is $10,453/year.\n\nIf you did that for 50 years, the max you’d get is $3,822/month.\n\nBut the average Social Security payment is only $1,800/month.\n\nIf you invested that into an S&P 500 index fund instead, you'd get $32,600/month.\n\nWhat do you notice?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",287,57,101,1,29,50964,false,false,false,"https://twitter.com/FluentInFinance/status/1861886850689884532"
"1861927564547101002","2024-11-28 08:18:18 +08:00","Make your child a tax-free millionaire:\n\n1. When born, open a 529 savings plan\n2. Invest $50 every month into an S&P 500 index fund\n3. At age 18, they should have $35,000 invested\n4. Convert this to a Roth IRA\n5. Leave it alone and stop adding to it\n6. By age 50 this should grow to $1.2 million due to compound interest\n\nBetter yet, it’s all tax-free!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1835,227,1909,4,51,204457,false,false,false,"https://twitter.com/FluentInFinance/status/1861927564547101002"
"1862234191997329779","2024-11-29 04:36:44 +08:00","Things that didn’t exist on Thanksgiving 20 years ago:\n\nTesla\nTikTok\nAirbnb\niPhone\nBitcoin\nSpotify\nYouTube\nPodcasts\nChat GPT\nUber/Lyft\nInstagram\nWikipedia\nSnapchat\nApple Pay\nFacebook\nGoogle Maps\nAmazon Prime\n4G/5G Internet\nNetflix Streaming\n\nWhat else?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",617,107,92,11,105,66196,false,false,false,"https://twitter.com/FluentInFinance/status/1862234191997329779"
"1862537796696592814","2024-11-30 00:43:09 +08:00","The S&amp;P 500 is up 57% since Michael Burry said, ""Sell."" https://t.co/D5OSW0bDBP","[{""type"":""photo"",""url"":""https://t.co/D5OSW0bDBP"",""thumbnail"":""https://pbs.twimg.com/media/GdkQGL1XEAAaFFk?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GdkQGL1XEAAaFFk?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",16441,594,537,143,547,1222946,false,false,false,"https://twitter.com/FluentInFinance/status/1862537796696592814"
"1862605990996140304","2024-11-30 05:14:08 +08:00","The S&amp;P 500:\n\n1. Just hit its 53rd all-time high for the year!\n2. Just had its best month of the year!\n3. Is now on track for over 20% annual gains for two consecutive years! (the first time since 1998)\n4. Is now up 27% for the year!\n\nThe market is making history. https://t.co/zHAj4Ex9Ev","[{""type"":""photo"",""url"":""https://t.co/zHAj4Ex9Ev"",""thumbnail"":""https://pbs.twimg.com/media/GdlMV3WWkAATLZL?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GdlMV3WWkAATLZL?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",212,25,39,0,15,25453,false,false,false,"https://twitter.com/FluentInFinance/status/1862605990996140304"
"1862666622441308453","2024-11-30 09:15:04 +08:00","S&amp;P 500 Annual Returns since 1985.\n\n33 green years. 7 red years.\n\nLong-term wealth is built on red days.\n\nMarket drops are an opportunity for long-term investors, not a risk. https://t.co/p8HoLNaN2C","[{""type"":""photo"",""url"":""https://t.co/p8HoLNaN2C"",""thumbnail"":""https://pbs.twimg.com/media/GdmFa0OX0AAVUBi?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GdmFa0OX0AAVUBi?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",556,87,243,4,19,99080,false,false,false,"https://twitter.com/FluentInFinance/status/1862666622441308453"
"1862704728422891935","2024-11-30 11:46:29 +08:00","Bitcoin Price on Black Friday \n\n2023: $37,035\n2022 $16,353\n2021: $58,927\n2020: $18,764\n2019: $7,150\n2018: $4,015\n2017: $8,771\n2016: $739\n2015: $328\n2014: $376\n2013: $813\n2012: $12.51\n2011: $2.49\n2010: $0.28","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",518,57,74,4,25,61683,false,false,false,"https://twitter.com/FluentInFinance/status/1862704728422891935"
"1862895180795302026","2024-12-01 00:23:16 +08:00","Working 50 years of your entire life just to enjoy a few years when you're near death is one of the biggest scams.\n\nNever let a job steal your life.\n\nHaving multiple streams of income isn’t an option it’s a must.\n\nRetirement shouldn't be an age, it's a financial goal.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",245,50,41,4,27,29238,false,false,false,"https://twitter.com/FluentInFinance/status/1862895180795302026"
"1863277547565592610","2024-12-02 01:42:40 +08:00","Remember, the stock market crashed:\n\n-34% in 2020\n-57% in 2008\n-49% in 2000\n-36% in 1987\n-50% in 1973\n-89% in 1929\n\nand recovered to all time-highs each and every time.\n\nSince 1926, the stock market has returned an average 10% per year.\n\nNever let short-term fear control long-term decisions.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",292,49,61,4,16,35745,false,false,false,"https://twitter.com/FluentInFinance/status/1863277547565592610"
"1864340662683861311","2024-12-05 00:07:06 +08:00","If you make $20/hour, you take home about $15 after taxes.\n\nSo that night out isn't $300, it's 20 hours of your time, or 3 days of work.\n\nThat new car isn't $60,000, it's 4,000 hours of your time, or 570 days of work.\n\nStop thinking in dollar terms. Think in time.\n\nTime is your most valuable asset, use it wisely.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",608,123,141,5,37,60427,false,false,false,"https://twitter.com/FluentInFinance/status/1864340662683861311"
"1864667537763348926","2024-12-05 21:45:59 +08:00","Bitcoin hit $102,000 making the 2 pizzas this guy paid 10,000 Bitcoin for worth $1 Billion. https://t.co/vs4QxbMFWw","[{""type"":""video"",""url"":""https://t.co/vs4QxbMFWw"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1864667436991098880/pu/img/wh2dQmYCzcUuGqH1.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1864667436991098880/pu/vid/avc1/832x422/QZCARN3H31qtxxU6.mp4?tag=12""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",464,69,101,18,25,115624,false,false,false,"https://twitter.com/FluentInFinance/status/1864667537763348926"
"1865755822736753086","2024-12-08 21:50:26 +08:00","$1,000 investments worth over $1 million:\n\nBitcoin: 7 years\nNvidia: 11 years\nGoogle: 14 years\nTesla: 15 years\nNetflix: 17 years\nApple: 24 years\nAmazon: 25 years\nStarbucks: 30 years\nMicrosoft: 34 years\nCostco: 35 years","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",675,86,183,6,42,78016,false,false,false,"https://twitter.com/FluentInFinance/status/1865755822736753086"
"1866877970498892216","2024-12-12 00:09:27 +08:00","This Week’s Recap: \n\n• U.S. commercial real estate is headed toward a $1 trillion crisis.\n• The IRS is about to run out of enforcement money.\n• UnitedHealthcare has the highest claim denial rates by insurance companies.\n• A new breakthrough dementia drug looks to stop the disease in its tracks.\n• Democrat House representative Josh Gottheimer bought over $1 million of Microsoft.\n• I’m investing in SoFi, Lululemon, Palantir, Vertex Pharmaceuticals, and GAP. \n\nI’ll explain everything you need to know, plus what else I’m investing in, insider trades, interest rate predictions, housing market analysis, technical analysis, and more in today’s newsletter.\n\nJoin 90,000 and read it at TheFinanceNewsletter․com!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",122,16,27,1,15,30232,false,false,false,"https://twitter.com/FluentInFinance/status/1866877970498892216"
"1867606513260671436","2024-12-14 00:24:25 +08:00","Charlie Munger has said: “If all you ever did was buy high-quality stocks on the 200-week moving average, you would beat the S&amp;P 500 by a large margin over time. \n\nThe problem is that few human beings have that kind of discipline.”\n\nDo you agree with him? https://t.co/cYRvj1M5sb","[{""type"":""photo"",""url"":""https://t.co/cYRvj1M5sb"",""thumbnail"":""https://pbs.twimg.com/media/GesRHDoXcAEl2RB?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GesRHDoXcAEl2RB?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",113,16,54,0,23,23599,false,false,false,"https://twitter.com/FluentInFinance/status/1867606513260671436"
"1868779260304875652","2024-12-17 06:04:30 +08:00","This Week’s Most Important News:\n\n• Congress is pushing to break up the nation's biggest insurance monopolies after UnitedHealthcare CEO Brian Thompson's murder.\n\n• America sees rise in people quitting their jobs.\n\n• Bitcoin passes $106,000 and Ethereum passes $4,000.\n\n• The Nasdaq 100 $QQQ has been rebalanced to include Palantir $PLTR and MicroStrategy $MSTR.\n\n• Elon Musk becomes the first person to surpass a $400 billion net worth.\n\n• New York Amazon workers threaten to strike right before Christmas.\n\n• Donald Trump said the U.S. will become the global leader for cryptocurrency.\n\nI’ll explain everything you need to know, plus what I’m investing in, insider trades, interest rate predictions, housing market updates, technical analysis, and more in today’s newsletter.\n\nJoin 90,000 and read it now at TheFinanceNewsletter․com","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",94,18,20,0,12,25488,false,false,false,"https://twitter.com/FluentInFinance/status/1868779260304875652"
"1869114358837674436","2024-12-18 04:16:04 +08:00","If you win tonight's $760,000,000 lottery jackpot (8th largest in history) here are 7 things to do ASAP:\n\n1) Don't sign the ticket (first set up a trust to stay anonymous &amp; protect your assets)\n\n2) Don't tell anyone. Don't be a victim of robbery or death.\n\n3) Hire 6 experts ASAP:","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",54644,3688,50576,388,761,13405127,false,false,false,"https://twitter.com/FluentInFinance/status/1869114358837674436"
"1869114381294010729","2024-12-18 04:16:09 +08:00","Here are the top 10 biggest US lottery jackpots you didn't win:\n\n• 2.04 billion (2022)\n• $1.9 billion (2022)\n• $1.8 billion (2023)\n• $1.6 billion (2016, 2023)\n• $1.5 billion (2018)\n• $1.4 billion (2023)\n• $1.3 billion (2022)\n• $1.0 billion (2021)","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1869114378899132677","null","null",1914,44,304,1,8,963876,false,false,false,"https://twitter.com/FluentInFinance/status/1869114381294010729"
"1869114383605076146","2024-12-18 04:16:10 +08:00","You're more likely to get struck by lightning 2x in your life than win the lottery jackpot.\n\nIf you drive one mile to buy a lottery ticket, you're 8x times more likely to die in a car crash than win the jackpot.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1869114381294010729","null","null",3757,159,326,44,55,903393,false,false,false,"https://twitter.com/FluentInFinance/status/1869114383605076146"
"1869114386125926685","2024-12-18 04:16:10 +08:00","Good luck on winning the lotto! When you win, what you doing with the money?\n\nIf you found this post helpful, please:\n\n1. Share it with others and RT it\n\n2. Follow me @FluentInFinance for more\n\n3. Join 90,000 in my newsletter at https://t.co/fJ9jVNMdDq to get smarter with money!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1869114383605076146","null","null",1781,247,901,5,44,835036,false,false,false,"https://twitter.com/FluentInFinance/status/1869114386125926685"
"1870643141621207433","2024-12-22 09:30:54 +08:00","You see the BMW but not the $80,000 car loan.\n\nYou see the trips to Bali but not the $20,000 credit debt.\n\nYou see the designer clothes but not the $0 Roth IRA.\n\nSocial media is an illusion. Don't be fooled by what you see.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",754,106,58,5,29,44080,false,false,false,"https://twitter.com/FluentInFinance/status/1870643141621207433"
"1871014636046430608","2024-12-23 10:07:05 +08:00","The Roth IRA max is $7,000 per year.\n\nThat's $585 a month.\n\nOr $135 a week.\n\nOr $20 a day.\n\nInvest. In. A. Roth. IRA.\n\nIt will make you a tax-free millionaire.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1675,150,516,11,63,136651,false,false,false,"https://twitter.com/FluentInFinance/status/1871014636046430608"
"1871266731676856417","2024-12-24 02:48:49 +08:00","Financial statements are confusing but not hard.\n\nLet me simplify them for you:","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",737,122,1046,2,8,148319,false,false,false,"https://twitter.com/FluentInFinance/status/1871266731676856417"
"1871266764098519509","2024-12-24 02:48:57 +08:00","The net cash flow is divided into 3 categories:\n\n• Operating Activities: Cash from sales minus cash for running the business (like paying suppliers or employees).\n\n• Investing Activities: Cash spent on things like equipment or investments.\n\n• Financing Activities: Cash from loans, debt payments, or capital raised.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871266762253344837","null","null",14,1,7,0,1,2128,false,false,false,"https://twitter.com/FluentInFinance/status/1871266764098519509"
"1871266765939913029","2024-12-24 02:48:58 +08:00","The Cash Flow Statement answers questions like:\n\n• Is your cash flow positive or negative?\n\n• What’s causing the cash flow trend—operations, investing, or financing?\n\n• Can your business fund itself, or do you need outside help?\n\nThe cash flow statement shows whether your business is financially self-sufficient.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871266764098519509","null","null",25,8,8,0,1,9999,false,false,false,"https://twitter.com/FluentInFinance/status/1871266765939913029"
"1871266767428866470","2024-12-24 02:48:58 +08:00","Everyone should understand how to read Financial Statements.\n\nIf you found this thread helpful please:\n\n1. Share it with others and RT it🔁\n\n2. Follow me @FluentInFinance for daily tips\n\n3. Join 90,000 readers in my newsletter at https://t.co/fJ9jVNLFNS to get smarter with money","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871266765939913029","null","null",29,9,15,0,1,9807,false,false,false,"https://twitter.com/FluentInFinance/status/1871266767428866470"
"1871557692965171366","2024-12-24 22:05:00 +08:00","20 things that didn’t exist on Christmas 20 years ago:\n\n• Uber\n• Gmail\n• TikTok\n• Airbnb\n• Netflix\n• iPhone\n• Bitcoin\n• Spotify\n• YouTube\n• LinkedIn\n• FaceTime\n• Snapchat\n• Twitter/ 𝕏\n• Facebook\n• Wikipedia\n• Instagram\n• WhatsApp\n• Google Maps\n• Amazon Prime","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",708,160,130,22,56,98976,false,false,false,"https://twitter.com/FluentInFinance/status/1871557692965171366"
"1871708910622830925","2024-12-25 08:05:53 +08:00","When you win tonight's $1 Billion lotto jackpot (the 7th largest in history) here are 6 things to do ASAP\n\n1. Don't sign your ticket (create a trust to stay anonymous and protect your money)\n\n2. Never tell anyone (avoid being victim of robbery or death)\n\n3. Hire these 6 experts:","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1410,159,1566,5,31,257779,false,false,false,"https://twitter.com/FluentInFinance/status/1871708910622830925"
"1871708923994210405","2024-12-25 08:05:56 +08:00","Here are the 5 most common winning lotto numbers:\n\n278 times: #8\n\n265 times: #27\n\n259 times: #32\n\n255 times: #41\n\n251 times: #23\n\nWhat are your lucky numbers?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871708921825784273","null","null",103,6,73,0,2,15793,false,false,false,"https://twitter.com/FluentInFinance/status/1871708923994210405"
"1871708927592645073","2024-12-25 08:05:57 +08:00","You're more likely to become President of the United States than win the lottery jackpot.\n\nYou're more likely to get attacked by a shark than win the lottery jackpot.\n\nYou're more likely to get struck by lightning 2x in your life than win the lottery jackpot.\n\nIf you drive one mile to buy a lottery ticket, you're 8x times more likely to die in a car crash than win the jackpot.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871708923994210405","null","null",104,7,22,0,2,25684,false,false,false,"https://twitter.com/FluentInFinance/status/1871708927592645073"
"1871708931971752072","2024-12-25 08:05:58 +08:00","Good luck on winning the lottery! When you win, what you doing with the money?\n\nIf you found this post helpful please:\n\n1. Share it with others and RT it\n\n2. Follow me @FluentInFinance for more\n\n3. Join 90,000 in my newsletter at https://t.co/fJ9jVNMdDq to get smarter with money!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1871708927592645073","null","null",69,16,23,1,3,23886,false,false,false,"https://twitter.com/FluentInFinance/status/1871708931971752072"
"1872395289212174487","2024-12-27 05:33:19 +08:00","First time in history when 1% of interest rate cuts raised the 10-year note yield by 1%.\n\nSo what will happen in 2025 and beyond?\n\nHere's everything you need to know: https://t.co/MbB0QyJyK3","[{""type"":""photo"",""url"":""https://t.co/MbB0QyJyK3"",""thumbnail"":""https://pbs.twimg.com/media/GfwQg7YWoAApX8Q?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GfwQg7YWoAApX8Q?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",241,25,120,1,14,110173,false,false,false,"https://twitter.com/FluentInFinance/status/1872395289212174487"
"1872395298196148255","2024-12-27 05:33:21 +08:00","The Fed's diminishing influence over market conditions shows that traditional rules may no longer apply.\n\nWe're entering a new economic phase where traditional relationships between interest rates don't work the same way.\n\nIf you're house hunting, consider waiting if you can - home prices might come down more.\n\nLook at new homes, as builders are more willing to cut prices.","[{""type"":""photo"",""url"":""https://t.co/YuSBCP3u1F"",""thumbnail"":""https://pbs.twimg.com/media/GfwUN0QXEAAI0OQ?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GfwUN0QXEAAI0OQ?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1872395296136654922","null","null",29,6,7,0,2,16357,false,false,false,"https://twitter.com/FluentInFinance/status/1872395298196148255"
"1872395300117332424","2024-12-27 05:33:21 +08:00","What will happen in 2025?\n\n👋 If you want to learn more and if you like this post please:\n\n1. Share it with others and RT it🔁\n\n2. Follow me @FluentInFinance for daily tips\n\n3. Join 90,000 readers in my newsletter at https://t.co/fJ9jVNMdDq to get smarter with money","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1872395298196148255","null","null",10,2,3,0,0,12093,false,false,false,"https://twitter.com/FluentInFinance/status/1872395300117332424"
"1872776491819475065","2024-12-28 06:48:04 +08:00","If you own a business, you MUST understand accounting\n\nYou can't run a business without understanding your numbers\n\nHere is everything you need to know:","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1641,285,2133,9,25,250475,false,false,false,"https://twitter.com/FluentInFinance/status/1872776491819475065"
"1872776506700603717","2024-12-28 06:48:08 +08:00","7/ Accounts Payable = Money You Owe\n\nExpenses work the same way: they’re recorded when you receive a bill—not when you pay it\n\nExample:\n\n• You get a $1,000 bill on February 30, 2025\n\n• You pay it on March 31, 2022\n\nThe expense is booked in February, reflecting the period the service was used","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1872776504829948402","null","null",25,4,9,0,3,4950,false,false,false,"https://twitter.com/FluentInFinance/status/1872776506700603717"
"1872776508097609824","2024-12-28 06:48:08 +08:00","TL;DR:\n\n• Match revenues and expenses for accuracy\n• Capitalize unsold goods as inventory\n• Capitalize big purchases over time\n• Record revenue when invoiced (not when paid)\n• Record expenses when billed (not when paid)","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1872776506700603717","null","null",47,9,20,0,2,14102,false,false,false,"https://twitter.com/FluentInFinance/status/1872776508097609824"
"1872776509712114104","2024-12-28 06:48:09 +08:00","You can't run a business without understanding your numbers.\n\n👋 If you want to learn more and like this post please:\n\n1. Share it with others and retweet it🔁\n\n2. Follow me @FluentInFinance for daily tips\n\n3. Join 90,000 readers in my newsletter at https://t.co/mkgnr1Cb9H to get smarter with money","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1872776508097609824","null","null",58,12,20,1,4,13634,false,false,false,"https://twitter.com/FluentInFinance/status/1872776509712114104"
"1873182728092270954","2024-12-29 09:42:19 +08:00","Millionaire Married Couple:\n\nPartner A earns $120,000\nPartner B earns $80,000\n\nThey live off one income and invest the other in a low-cost index fund like $VOO.\n\nAssume 8% growth, that money will grow to $1.8 million in 10 years.\n\nBuilding wealth is 100x easier when you share goals with your partner.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1967,166,1053,13,50,254863,false,false,false,"https://twitter.com/FluentInFinance/status/1873182728092270954"
"1873789003490877860","2024-12-31 01:51:26 +08:00","Retirement age is 67.\n\nLife expectancy is 78.\n\nWork for 50 years to enjoy 11?\n\nWe need to shift this mindset.\n\nRetirement is a financial goal, not an age.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",726,97,64,12,65,64056,false,false,false,"https://twitter.com/FluentInFinance/status/1873789003490877860"
"1874144394007208041","2025-01-01 01:23:38 +08:00","2025 is going to be the BEST year of your life. Claim it!\n\n2025 will be the year you will become financially stable.\n\nNo car payments\n800+ credit score\nPromotion at work\n$0 credit card debt\nLoaded bank account\n6-month emergency fund\n$100,000 in your Roth IRA\nMultiple streams of income\n\nAll in 2025.  \nClaim it!!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",960,122,208,5,31,69891,false,false,false,"https://twitter.com/FluentInFinance/status/1874144394007208041"
"1874992050635935844","2025-01-03 09:31:55 +08:00","Real wealth is not:\n\n• Sports cars\n• Private jets\n• Mansions\n• Yachts\n\nReal wealth is:\n\n• Waking up without an alarm on Monday\n• Having dinner with your family daily\n• Going a walk on Tuesday at 3pm\n• Reading a book at 11am on a Wednesday\n\nReal wealth isn't about money, it's about freedom.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1514,182,197,10,66,80975,false,false,false,"https://twitter.com/FluentInFinance/status/1874992050635935844"
